stemming,sentiment_score,sentiment
semua poin valid pandas faktor cuaca ln kadang lebih adem bisa diakalin kayak sg covered walkway aman khusus perempuan jalan2 aman vs sering catcall tiap 5 menit sekali,0.0,netral
soal ikn minkot ken sharing opini agak jarang ngomongin soal kalimat pertama konten anda digarisbawahi washington dc aja butuh 60 tahun fungsi kota proper dari pentahapan pembangunanan ikn ratarata sampai,0.4215,positif
cek bulan november akhir pakai batikbaju dinas jelasjelas utk serap anggar laanda andakasi hotel belah kota besar contoh bogor sebelahanyaa jakarta lembang sebelahanyaa bandung ungar sebelahanyaa semarang sidoarjo sebelahanyaa,0.0,netral
etimoandagis ngemis asal dr giat warga keraton kasunanan surakarta hadiningrat rajin hadir jejer bahu jalan panjang rute jalan rutin raja pakubuwana x dr istana tuju masjid agung tiap kamis tengok rakyat sembari beri derma,0.0,netral
jakarta ubah nama jadi daerah khusus jakarta dkj lantar ibu kota bakal pindah nusantara kalimantan timur,0.0,netral
orang indonesia banyak salah kaprah istri pres sukarno punya jabat ibu nusantarafirst lady hanya ibu fatmawati,0.0,netral
menteri hubung budi karya sumadi berangkat ibu kota nusantara ikn pekan depan,0.0,netral
isyarat jokowi serah soal ikn presiden joko widodo nyata putus presiden soal pindah ibu kota ibu kota nusantara patut teken presiden pilih prabowo subianto pindah aparatur sipil nusantara ikn moandar hingga januari 2025 isyarat jokowi,0.0,netral
ketua komisi ii dpr ri rifqinizami karsayuda sebut presiden prabowo subianto kirim surat presiden surpres pimpin dpr ri kait tunjuk mantan menteri kerja umum rumah rakyat basuki hadimuljono jadi kepala otorita ibu kota nusantara,0.0,netral
listrik ikn china power kalau listrik mati habis ikn tahun 2019 jokowi pidato minta izin pindah ibu kota padahal tidak tuju eksekutif judikatif pindah ibu kota kalimantan langgar hukum,0.0,netral
pembangunanan ibu kota nusantara ikn kalimantan timur kaltim bawa dampak positif kota sangga balikpapan brics dodgers,0.0,netral
pembangunanan jalan tol ibu kota nusantara ikn tengah tahap selesai target tiga seksi utama jalan tol bakal rampung konstruksi desember 2024,0.0,netral
ibu kota nusantara ikn kalimantan timur kini bangun jembatan khusus satahua liar infrastruktur bantu satahua orangutan bekantan macan dahan beruang madu lintas jaring tol ikn aman,-0.5106,negatif
proyek tingkat jalan kawasan hankam lingkar paku 4 ibu kota nusantara ikn terus lanjut,0.0,netral
muncul usul nyata ibu kota nusantara ikn jakarta jadi tahuin cities kota kembar,0.0,netral
kata jokowi batal putus presiden keppres kait ibu kota nusantara ikn waahh jangan percaya sahabat tonton duanda video biar tau fakta,0.0,netral
presiden ri prabowo subianto ajak seandaruh jajar kabinet merah putih ibu kota nusantara ikn itu sampai menteri sekretaris nusantara mensesneg prasetyo had temu akademi militer lembah tidar magelang jawa tengah minggu 27102024,0.0,netral
ahmad ali milik visi besar jadi sulteng salah satu sokong utama butuh pangan nasional utama ibu kota nusantara ikn baru kalimantan timur,0.0,netral
ikn bangun pake duit hasil ngutang chinatnh ikn sdh gadai chinakita bangun ngutangtapi china yang punya nnt yuh iknjadi ibu kota chinawoi kalimantan sdh milik china sbnrnyakita bodohin mulyonosrh bur hari ulang tahunang brgnya gak milik,0.0,netral
perintah rilis instruksi presiden dukung cepat selenggara uji coba unjuk kerja trem otonom kereta rel ibu kota nusantara ikn kalimantan timur,0.0,netral
proyek tingkat jalan kawasan hankam lingkar paku 4 ibu kota nusantara terus lanjut menteri pupr percaya kerja proyek kepada kso pt wijaya karya persero tbk wika pt prima maju jaya,0.0,netral
rampung ikn 4 tahun prabowo siap teken keppres pindah ibu kota,0.0,netral
tegas pembangunanan ibu kota baru bakal lanjut selesai era pimpin presiden prabowo subianto tegas komitmen pembangunanan ibu kota nusantara ikn kalimantan timur target rampung 4 tahun,0.0,netral
hari adalah momen sejarah mana saksi resmi istana nusantara ibu kota nusantara buah simbol tuju indonesia lebih maju abad ke21 atas nama menteri atrbpn langsung serah sertipikat hak pakai no 11 nomor induk,0.1779,positif
kemaren sempat ikut sedih pak bas tidak jabat menteri pupr sudah ukir nama lama periode jabat kabinet pak jokowi sekarang presiden prabowo tempat posisi sangat tepat kepala otoritas ibu kota nusantara selamat,0.0,netral
menko koordinator menko bidang infrastruktur pembangunanan wilayah agus harimurti yudhoyono ahy kata presiden prabowo subianto tetap komitmen lanjut ibu kota nusantara ikn nusantara pembangunanannya sesuai,0.0,netral
2 sekarang bilang bangun aja terus ikn bukan ibu kota nanti fungsi butuh padahal nafsu banget pindahin ibu kota tipu2 pki antek jajah haandas lho,0.0,netral
ikn tumbuh jadi kota besar pusat kembang ekonomi baru perintah buka pintu urbanisasi masyarakat akan jadi caandan huni ibukota nusantara,0.0,netral
arti indonesia tak punya ibukota nusantara definitif 5 tahun depan kura2 tak yakin mr presiden bisa bin mampu selesai 4 tahun depan,0.0,netral
jokowi batal pres jakarta tetap jadi ibu kota nusantara,0.0,netral
istana kata presiden prabowo subianto bakal ajak seandaruh anggota kabinet merah putih kunjung ibu kota nusantara,0.0,netral
presiden prabowo subianto segera resmi bangunanan istana garuda ibu kota nusantara ikn kalimantan timur bangunanan gedung kantor presiden jadi salah satu ikon ikn bentuk desain burung garuda raksasa gtgt,0.0,netral
ikn di kalimantan kejam betul ibu kota ma anak kok dibiar2i leler,0.0,netral
prabowo subianto nyata 500 anggota komponen cadang komcad lantik banjar baru kalimantan selatan proyeksi kuat tahan ibu kota nusantara ikn,0.0,netral
xl axiata selaanda siap dukung kamu internetan mana aja inovasi semangat sekarang jaring udah ibu kota nusantara siapa udah pernah kesana coba dong reply emoji kalau kamu pernah ke ikn,0.0,netral
menteri hari ulang tahunanan menhari ulang tahun raja juli antoni ungkap presiden prabowo subianto komitmen lanjut selesai pembangunanan ibu kota nusantara ikn kalimantan timur kaltim prabowo rampung pembangunanan ikn 4 tahun,0.0,netral
hai sohib pindah ibu kota jakarta nusantara indonesia harap mampu cipta pusat perintah lebih modern ramah lingkung rencana matang,0.0,netral
menteri sekretaris nusantara mensesneg prasetyo had ungkap pesan presiden prabowo subianto kait pembangunanan ibu kota nusantara ikn prasetyo kata pembangunanan ikn target rampung 4 tahun,0.0,netral
presiden prabowo subianto sebut turut beri arah soal ibu kota nusantara ikn retret kabinet merah putih magelang jawa tengah sudah milik rencana rampung pembangunanan ikn 4 tahun,0.0,netral
otorita ibu kota nusantara ikn melaandai deputi sbpm kerja sama bpvp samarinda polda kalimantan timur pt bina sarana multi cipta indonesia latih 160 warga wilayah delineasi ikn jadi satapiam gada pratama,0.0,netral
komisi ii minta prabowo terbit keppres pindah ibu kota ikn,0.0,netral
gin besar gaji tunjang kepala otorita ikn bakal jabat basuki hadimuljono ini besar gaji amp tunjang kepala otorita ibu kota nusantara oikn definitif akan jabat mantan menteri pupr basuki hadimuljono sebentar,0.0,netral
2 kuat hubung sebut wapres gibran turut undang usaha para laku bisnis korea selatan unjung ibu kota nusantara ikn lihat potensi produkproduk ikan unggul indonesia unagi tuna udang,0.0,netral
sangga ibu kota nusantara ikn kota balikpapan giat laku market sounding proyek desalinasi air laut pasar domestik mancanusantara,0.0,netral
presiden ri prabowo subianto target seandaruh pembangunanan infrastruktur ibu kota nusantara ikn selesai waktu 34 tahun prabowo harap ikn guna eksekutif hingga yudikatif,0.0,netral
keppres ikn teken prabowo jokowi mesti gitu presiden baru keppres pindah ibu kota ikn beandam terbit saat presiden jokowi serah putus pindah ibu kota ke presiden baru prabowo gtgt,0.0,netral
prabowo tegas komitmen selesai ikn empat tahun akmil magelang presiden ri prabowo subianto tegas komitmen selesai pembangunanan ibu kota nusantara ikn waktu empat tahun pesan bagi menteri hari ulang tahunanan raja juli antoni melaandai,0.0,netral
prabowo komitmen selesai ikn empat tahun presiden prabowo subianto tegas retret sama kabinet merah putih sampai komitmen selesai pembangunanan ibu kota nusantara ikn waktu empat tahun,0.0,netral
jokowi pindah rumah aja ruwet pindah ibu kota jangan dikejarkejar presiden jokowi tegas pindah ibu kota ikn anda waktu tak pindah ibu kota paksa gtgt,0.0,netral
jakarta ibu kota nusantara ikn usul usung konsep tahuin cities jadi dua ibu kota indonesia usul datang asosiasi sekolah rencana indonesia aspi,0.0,netral
prabowo sebut ikn jadi ibu kota politik minta rampung 4 tahun,0.0,netral
gemerlap ibu kota nusantara indonesia yahya sinwar kredivo points mulyono anies,0.0,netral
ribu unit apartemen aparatur sipil nusantara asn ibu kota nusantara in siap huni hingga kini pindah abdi nusantara sebut beandam realisasi,0.0,netral
presiden joko widodo kata putus presiden keppres kait pindah ibu kota nusantara ikn mesti teken prabowo subianto lantas bagaimana respons gerindra kait nyata begini jawab sufmi dasco ahmad,0.0,netral
ahy beri sinyal pembangunanan ikn bakal sesuai menko bidang infrastruktur pembangunanan wilayah agus harimurti yudhoyono ahy beber arah lanjut pembangunanan ibu kota nusantara ikn,0.0,netral
ketua komisi ii dpr rim rifqinizamy karsayuda tanggap target presiden prabiwo sebut bakal selesai pembangunanan ibu kota nusantara ikn empat tahun,0.0,netral
ikn kini progres bandar udara internasional nusantara ibu kota nus lewat,0.0,netral
pribadi lihat suka suka mau mau memang jakarta akan tetap jadi ibu kota kata bambang,0.0,netral
haanda sinergi pt wijaya karya persero tbk wika bumn karya saandarkan bantu didik ibu kota nusantara ikn mulai beasisendiria sarana prasarana sekolah maju infrastruktur ikn jumat 4102024,0.0,netral
ijin pindah ikn agustus 2019 tender studi layak caandan andakasi pindah ibu kota menang baru oktober 2019 sini aja dah tahu ambisi jokowi semata grusagrusu amburadul sisi apa kalau mau audit total masuk bui,0.0,netral
presiden prabowo subianto tegas komitmen pembangunanan ibu kota nusantara ikn kalimantan timur target rampung 4 tahun,0.0,netral
mensesneg prasetyo had pasti presiden prabowo segera teken putus presiden pindah ibu kota ikn,0.0,netral
greetings young investors the ongoing deveandapment of the nusantara capital city ikn project has enabled pt wijaya karya wika to secure a contract worth rp155 trillion as of september 2024,0.7269,positif
presiden prabowo subianto segera resmi bangunanan istana garuda ibu kota nusantara ikn kalimantan timur bangunanan gedung kantor presiden jadi salah satu ikon ikn bentuk desain burung garuda raksasa,0.0,netral
wakil menteri kerja umum ana kusumastuti ungkap istana garuda ibu kota nusantara ikn kalimantan timur resmi presiden ri prabowo subianto,0.0,netral
mana stop ikn wonk udh jadi uu kq kalau stop bangunanan bangun pake uang rakyat mau di mana pindah ibu kota harus jakarta udh padat tata keandala jga bukan ibu kota beandam turun tanah terus jadi air laut naik,-0.5267,negatif
sekitar 10 bulan pembangunanan rumah sakit hermina nusantara hari resmi operasi rumah sakit tuju penuh butuh layan sehat asn akan segera pindah ikn perintah komitmen cepat pembangunanan fasilitas dukung lain,0.0,netral
komisi ii dpr minta prabowo segera teken pres pindah ibu kota ikn,0.0,netral
ikn proyek tipu pindah ibu kota ikn adalah proyek rrc jokowi masuk perangkap one belt one road obor sekarang ubah jadi belt and road initiative bri,0.0,netral
ibu kota nusantara sekarang di jakarta di ikn presiden wakil mau lantik,0.0,netral
ibu kota nusantara satu sekian banyak legacy tinggal presiden rakyat indonesia jelang purna tugas jadi sejarah besar bangsa bagai titik tumpu transformasi tuju indonesia maju terimakasih pak jokowi,0.0,netral
tanya dasar saya aju di mana benar ibu kota indonesia sekarang kata refly harun,0.0,netral
ibukota indonesia ya jelas jakarta terbit pres pindah ibu kota yuk smajgn ikut dunggu macam gerombol manusiasakit hati,0.0,netral
jangan yang tipu jangan pernah percaya sama bohong 1 ikn tidak dalam visimisi caprescawapres 20142019 tidak dalam rpjmn tidak dalam hsl sidang kabinet hanya dalam pidato presden 16 agustus 2019 2 uu ikn paksa buat bisa biaya lwt apbn,0.0,netral
jadi pindahanyaa ibu kota ikn atas ingin siapa,0.0,netral
iya bung karno kubur ide mikirin rakyat nusantara beandam siap kondisi ekonomi amburadul tanggung beban utang nusantara waris koandanial belanda konsekwensi daulat penuh terus apa beda kondisi sekarang mulyono kondisi sekarang utang nusantara,0.0,netral
perlahan2 rasa lesu hadap pramono anung mulai pudar beberapa kali lihat beliau bicara depan publik gagas ucap teks planga pandango apa ucap selaanda rasional jakarta nyala bukan sekadar asal beda harus benar2,0.0,netral
dusta ibu kota tidak jadi pindah jokowi tidak mau tanda tangan pindah ibukota,0.0,netral
mantaaap investor asing groundbreaking ikn hari saya wakil pak bas damping presiden laksana 5 groundbreaking ikn tiga lima usaha sebut rupa investor andaar negri pertama pt deandanix bravo investment asal china laku,0.0,netral
mau nanya sama ahli hukum sini bukankah uu presiden baru harus lantik mpr gedung dprmpr ibu kota nusantara memang ikn sdh jadi laanda kalau mau tetap senayan bukankah status ibu kota sdh cabut yaa apa lantik presiden,0.0,netral
awal resmi kawasan indonesia islamic financial center kantor fiba indonesia buka iigce kunjung jawa tengah laku rangkai resmi kongres isei amp seminar nasional 2024 jalan tol ruas soandayogyakartayia kuandanprogo seksi i,0.0,netral
pindah ibu kota indonesia jakarta kalimantan timur tunggu satu lagi putus presiden keppres meski nampaknya presiden tak mau buruburu tekan beleid sebut impi presiden soekarno presiden jokowi wujud,0.0,netral
kabar baik ibu kota nusantara kemarin damping presiden hadir groundbreaking komplek apartemen hotel pusat belanja restoran ibu kota nusantara proyek gandeng investorinvestor akan turut peran penting,0.0,netral
jakarta bukan ibukota ibukota baru beandam sebut ibukota jadi puyeng,0.0,netral
bapak presiden hormat jangan anggap semua bodoh ttg proses ikn 1 tidak visi misi bapak 2 tidak dalam rpjmn bapak 3 tidak dalam putus sidang kabinet 4 ada dalam pidato nusantara tgl 16 agustus 2019 4 uu ikn bpk paksa bisa biaya apbn,0.0,netral
jokowi bohong survei mayoritas masyarakat tak tuju ikn pindah kaltim,0.0,netral
ikn tidak diaandag publik sungguh2 sesungguhanyaa semua urus elite itu ikn bkn urus rakyat ikn meski nama nusantara bkn kota nusantaraindonesia ikn ga akar naskah akademik bocor ga nyebut satu pustaka indonesia semua asing,0.0,netral
emang terlaanda ambisius sih buka lahan kosong buat kota baru ikn serap anggar 72 t suka tidak suka baru 3 giat laku sana 1 rapat kabinet 2 upacara 17 agustus 3 camping bareng infandaencer,0.0,netral
joe biden kan alas ibu kota ri pindah ikn,-0.2732,negatif
liat random pikir sekarang ibukotanya udah bukan jakarta lg wkwkwkwkwk ikn panteeekkkk,0.0,netral
duanda sekarang duanda cuma satu partai tolak pindah ibu kota sekarang pembangunanan udah jalan malah gin narasi daily,0.0,netral
selamat datang serta rapat koordinasi nasional baznas ikn apresiasi baznas atas kontribusi tingkat zakat infak sedekah indonesia sejak diandancurkannya gera cinta zakat tahun 2021 zakat infak sedekah indonesia tumbuh,0.0,netral
biar ibu kota nusantara ikn di kalimantan sana wajib tetap tahan ibukota nusantara di daerah khusus ibukota jakarta,0.0,netral
biar jelas bhw ikn ambisi pribadi jokowi 1 tidak visimisi pasang jokowijk 2 tidak dalam rpjmn 20142019 3 tidak pernah dalam hasil sidang kabinet 4 ada dalam pidato nusantara 16 agustus 2019 5 uu ikn paksa bisa biaya lwt apbn jelas,0.0,netral
sejak henti dr komisaris suka ngelantur tanya ibu kota padahal baik uu ikn pasarl 4 2 di uu dkj pasal 63 jelas sebut jakarta sbg ibu kota pres dikeandaarkan kapan pres baca pasarl 7 uu ikn amp pasal 66 uu dkj,0.0,netral
